epoch,learning_rate,loss,triplet_semihard_loss_vectorized,val_loss,val_triplet_semihard_loss_vectorized
284,4.999999873689376e-05,0.14287982881069183,0.14287982881069183,0.12951458990573883,0.1295035481452942
285,4.999999873689376e-05,0.141243115067482,0.141243115067482,0.12978078424930573,0.12979872524738312
286,4.999999873689376e-05,0.14242994785308838,0.14242994785308838,0.12906862795352936,0.12905900180339813
287,4.999999873689376e-05,0.14281675219535828,0.14281675219535828,0.1301535964012146,0.1301833987236023
288,2.499999936844688e-05,0.14160671830177307,0.14160671830177307,0.12958362698554993,0.12960413098335266
289,2.499999936844688e-05,0.14085496962070465,0.14085496962070465,0.1283341646194458,0.1283549815416336
290,2.499999936844688e-05,0.14161597192287445,0.14161597192287445,0.12674300372600555,0.1267380565404892
291,2.499999936844688e-05,0.14160901308059692,0.14160901308059692,0.1295246183872223,0.12948524951934814
292,2.499999936844688e-05,0.14149481058120728,0.14149481058120728,0.12858335673809052,0.12860481441020966
293,2.499999936844688e-05,0.14158234000205994,0.14158234000205994,0.12978871166706085,0.129807710647583
294,2.499999936844688e-05,0.14077383279800415,0.14077383279800415,0.1289183646440506,0.12890857458114624
295,2.499999936844688e-05,0.1408645063638687,0.1408645063638687,0.13096553087234497,0.130986288189888
296,2.499999936844688e-05,0.14102400839328766,0.14102400839328766,0.12803900241851807,0.12804166972637177
297,2.499999936844688e-05,0.14138402044773102,0.14138402044773102,0.12924057245254517,0.1292298585176468
298,2.499999936844688e-05,0.14123676717281342,0.14123676717281342,0.12934014201164246,0.12930083274841309
299,2.499999936844688e-05,0.14067482948303223,0.14067482948303223,0.1290500909090042,0.12905992567539215
300,2.499999936844688e-05,0.14084550738334656,0.14084550738334656,0.13063782453536987,0.13059812784194946
301,2.499999936844688e-05,0.14074838161468506,0.14074838161468506,0.12952102720737457,0.12953823804855347
302,2.499999936844688e-05,0.14114594459533691,0.14114594459533691,0.1286706030368805,0.12869025766849518
303,2.499999936844688e-05,0.14166876673698425,0.14166876673698425,0.12833411991596222,0.12832166254520416
304,2.499999936844688e-05,0.14023806154727936,0.14023806154727936,0.1286715716123581,0.12863247096538544
305,2.499999936844688e-05,0.14098401367664337,0.14098401367664337,0.12803660333156586,0.1280101090669632
306,2.499999936844688e-05,0.14193059504032135,0.14193059504032135,0.12851855158805847,0.12852397561073303
307,2.499999936844688e-05,0.14123602211475372,0.14123602211475372,0.12915734946727753,0.12915091216564178
308,2.499999936844688e-05,0.14167849719524384,0.14167849719524384,0.1285545378923416,0.12854832410812378
309,2.499999936844688e-05,0.14134851098060608,0.14134851098060608,0.1295650154352188,0.12954004108905792
310,2.499999936844688e-05,0.14111925661563873,0.14111925661563873,0.12787948548793793,0.12784062325954437
311,2.499999936844688e-05,0.14118026196956635,0.14118026196956635,0.12959109246730804,0.1295517086982727
312,2.499999936844688e-05,0.14117927849292755,0.14117927849292755,0.12928269803524017,0.12927360832691193
313,2.499999936844688e-05,0.1406477838754654,0.1406477838754654,0.12825676798820496,0.12821778655052185
314,2.499999936844688e-05,0.1407162994146347,0.1407162994146347,0.1296299546957016,0.12959057092666626
315,2.499999936844688e-05,0.1417618691921234,0.1417618691921234,0.1300453543663025,0.13003093004226685
316,1.249999968422344e-05,0.14044427871704102,0.14044427871704102,0.1281070113182068,0.1280977725982666
317,1.249999968422344e-05,0.140983447432518,0.140983447432518,0.12907756865024567,0.1290571093559265
318,1.249999968422344e-05,0.1409066617488861,0.1409066617488861,0.12587158381938934,0.12587717175483704
319,1.249999968422344e-05,0.14018668234348297,0.14018668234348297,0.1276940405368805,0.12769365310668945
320,1.249999968422344e-05,0.14116893708705902,0.14116893708705902,0.12689433991909027,0.12691092491149902
321,1.249999968422344e-05,0.14123468101024628,0.14123468101024628,0.12739264965057373,0.1274132877588272
322,1.249999968422344e-05,0.14084923267364502,0.14084923267364502,0.12806124985218048,0.12807999551296234
323,1.249999968422344e-05,0.14072242379188538,0.14072242379188538,0.129397451877594,0.12938152253627777
324,1.249999968422344e-05,0.14085426926612854,0.14085426926612854,0.12795989215373993,0.12794464826583862
325,1.249999968422344e-05,0.14059416949748993,0.14059416949748993,0.12834039330482483,0.12830139696598053
326,1.249999968422344e-05,0.1399553269147873,0.1399553269147873,0.128245010972023,0.12824517488479614
327,1.249999968422344e-05,0.1404963880777359,0.1404963880777359,0.12589330971240997,0.1259147673845291
328,1.249999968422344e-05,0.14033940434455872,0.14033940434455872,0.12712794542312622,0.12708930671215057
329,1.249999968422344e-05,0.13996168971061707,0.13996168971061707,0.12845994532108307,0.128469780087471
330,1.249999968422344e-05,0.14101611077785492,0.14101611077785492,0.12832656502723694,0.12831446528434753
331,1.249999968422344e-05,0.14050883054733276,0.14050883054733276,0.12759517133235931,0.12757143378257751
332,1.249999968422344e-05,0.14044271409511566,0.14044271409511566,0.1286010593175888,0.12861643731594086
333,1.249999968422344e-05,0.1409437656402588,0.1409437656402588,0.12809395790100098,0.12805503606796265
334,1.249999968422344e-05,0.14127950370311737,0.14127950370311737,0.12973429262638092,0.12975290417671204
335,1.249999968422344e-05,0.14066605269908905,0.14066605269908905,0.12658901512622833,0.12659990787506104
336,1.249999968422344e-05,0.14113368093967438,0.14113368093967438,0.12757091224193573,0.12757667899131775
337,1.249999968422344e-05,0.140374556183815,0.140374556183815,0.1288367360830307,0.12879759073257446
338,1.249999968422344e-05,0.14072009921073914,0.14072009921073914,0.12733520567417145,0.12735670804977417
339,1.249999968422344e-05,0.1401623636484146,0.1401623636484146,0.12688124179840088,0.12686537206172943
340,1.249999968422344e-05,0.14036095142364502,0.14036095142364502,0.12907424569129944,0.12903502583503723
341,1.249999968422344e-05,0.1412019580602646,0.1412019580602646,0.12870489060878754,0.12872424721717834
342,1.249999968422344e-05,0.14040328562259674,0.14040328562259674,0.12725473940372467,0.12726587057113647
343,1.249999968422344e-05,0.14109212160110474,0.14109212160110474,0.12712985277175903,0.12711143493652344
344,6.24999984211172e-06,0.1411520540714264,0.1411520540714264,0.12823928892612457,0.128239244222641
345,6.24999984211172e-06,0.14005501568317413,0.14005501568317413,0.12804055213928223,0.12805236876010895
346,6.24999984211172e-06,0.1396060585975647,0.1396060585975647,0.12683896720409393,0.12680043280124664
347,6.24999984211172e-06,0.1410556584596634,0.1410556584596634,0.12584444880485535,0.12580619752407074
348,6.24999984211172e-06,0.14054003357887268,0.14054003357887268,0.12741723656654358,0.12739677727222443
349,6.24999984211172e-06,0.13946020603179932,0.13946020603179932,0.12744411826133728,0.12746313214302063
350,6.24999984211172e-06,0.14057904481887817,0.14057904481887817,0.12750326097011566,0.12748965620994568
351,6.24999984211172e-06,0.14015936851501465,0.14015936851501465,0.12761381268501282,0.12757503986358643
352,6.24999984211172e-06,0.13936887681484222,0.13936887681484222,0.1279226839542389,0.12792116403579712
353,6.24999984211172e-06,0.13998472690582275,0.13998472690582275,0.12722435593605042,0.12721982598304749
354,6.24999984211172e-06,0.14088940620422363,0.14088940620422363,0.12618395686149597,0.1261797547340393
355,6.24999984211172e-06,0.14018718898296356,0.14018718898296356,0.12669584155082703,0.12669076025485992
356,6.24999984211172e-06,0.13970205187797546,0.13970205187797546,0.1271507889032364,0.12717217206954956
357,6.24999984211172e-06,0.140121191740036,0.140121191740036,0.12886305153369904,0.1288805603981018
358,6.24999984211172e-06,0.14003849029541016,0.14003849029541016,0.1275825947523117,0.12754382193088531
359,6.24999984211172e-06,0.14012908935546875,0.14012908935546875,0.12695357203483582,0.1269441395998001
360,6.24999984211172e-06,0.13981735706329346,0.13981735706329346,0.1267419010400772,0.1267033815383911
361,6.24999984211172e-06,0.1405639499425888,0.1405639499425888,0.12623636424541473,0.12625743448734283
362,6.24999984211172e-06,0.13986718654632568,0.13986718654632568,0.12754498422145844,0.12750622630119324
363,6.24999984211172e-06,0.14072249829769135,0.14072249829769135,0.1269782930612564,0.12693971395492554
364,6.24999984211172e-06,0.14008328318595886,0.14008328318595886,0.12590818107128143,0.12593263387680054
365,6.24999984211172e-06,0.13977427780628204,0.13977427780628204,0.12767288088798523,0.12765532732009888
366,6.24999984211172e-06,0.14086401462554932,0.14086401462554932,0.12885181605815887,0.12897083163261414
367,6.24999984211172e-06,0.14018000662326813,0.14018000662326813,0.12873250246047974,0.1286933869123459
368,6.24999984211172e-06,0.14025253057479858,0.14025253057479858,0.12728886306285858,0.127306267619133
369,3.12499992105586e-06,0.13997946679592133,0.13997946679592133,0.12666034698486328,0.1266419142484665
370,3.12499992105586e-06,0.13962334394454956,0.13962334394454956,0.12734466791152954,0.12734058499336243
371,3.12499992105586e-06,0.13909779489040375,0.13909779489040375,0.1281927078962326,0.12821103632450104
372,3.12499992105586e-06,0.13997851312160492,0.13997851312160492,0.12755152583122253,0.12758874893188477
373,3.12499992105586e-06,0.13991929590702057,0.13991929590702057,0.12596605718135834,0.12592777609825134
374,3.12499992105586e-06,0.1406334936618805,0.1406334936618805,0.12850481271743774,0.12850867211818695
375,3.12499992105586e-06,0.13956846296787262,0.13956846296787262,0.12634949386119843,0.1263704001903534
376,3.12499992105586e-06,0.14028805494308472,0.14028805494308472,0.12822361290454865,0.12820254266262054
377,3.12499992105586e-06,0.1393899917602539,0.1393899917602539,0.12661343812942505,0.1266351193189621
378,3.12499992105586e-06,0.13968847692012787,0.13968847692012787,0.12823772430419922,0.1281987428665161
379,3.12499992105586e-06,0.1399010568857193,0.1399010568857193,0.12669943273067474,0.12670384347438812
380,3.12499992105586e-06,0.14074693620204926,0.14074693620204926,0.12634454667568207,0.126336008310318
381,3.12499992105586e-06,0.1398308426141739,0.1398308426141739,0.12655743956565857,0.12651897966861725
382,3.12499992105586e-06,0.14034585654735565,0.14034585654735565,0.12683241069316864,0.1268242597579956
383,3.12499992105586e-06,0.13928097486495972,0.13928097486495972,0.12514247000217438,0.12515825033187866
384,3.12499992105586e-06,0.13970740139484406,0.13970740139484406,0.1282252073287964,0.12822790443897247
385,3.12499992105586e-06,0.13962459564208984,0.13962459564208984,0.1262248307466507,0.12618809938430786
386,3.12499992105586e-06,0.1399754136800766,0.1399754136800766,0.12655624747276306,0.12655387818813324
387,3.12499992105586e-06,0.13992944359779358,0.13992944359779358,0.12706154584884644,0.1270424723625183
388,3.12499992105586e-06,0.13994276523590088,0.13994276523590088,0.12903153896331787,0.12903614342212677
389,3.12499992105586e-06,0.14014609158039093,0.14014609158039093,0.12714700400829315,0.12716123461723328
390,3.12499992105586e-06,0.14006227254867554,0.14006227254867554,0.1274024099111557,0.12742160260677338
391,3.12499992105586e-06,0.13997672498226166,0.13997672498226166,0.12626445293426514,0.12625454366207123
392,3.12499992105586e-06,0.14010141789913177,0.14010141789913177,0.1275201141834259,0.1274813711643219
393,3.12499992105586e-06,0.13969209790229797,0.13969209790229797,0.12767088413238525,0.12763209640979767
394,3.12499992105586e-06,0.14022687077522278,0.14022687077522278,0.12788088619709015,0.12789781391620636
395,3.12499992105586e-06,0.13939176499843597,0.13939176499843597,0.1264631301164627,0.1264648586511612
396,3.12499992105586e-06,0.14003342390060425,0.14003342390060425,0.12675423920154572,0.1267242729663849
397,3.12499992105586e-06,0.14002729952335358,0.14002729952335358,0.1277989000082016,0.12776006758213043
398,3.12499992105586e-06,0.13977116346359253,0.13977116346359253,0.12734627723693848,0.1274050772190094
399,3.12499992105586e-06,0.1402910351753235,0.1402910351753235,0.1262437254190445,0.12624123692512512
400,3.12499992105586e-06,0.13945968449115753,0.13945968449115753,0.12847264111042023,0.12847104668617249
401,3.12499992105586e-06,0.13970747590065002,0.13970747590065002,0.1283978521823883,0.12841838598251343
402,3.12499992105586e-06,0.14022299647331238,0.14022299647331238,0.1279100477695465,0.12790094316005707
403,3.12499992105586e-06,0.13983246684074402,0.13983246684074402,0.12798406183719635,0.12800370156764984
404,3.12499992105586e-06,0.14032092690467834,0.14032092690467834,0.12595555186271667,0.12595640122890472
405,3.12499992105586e-06,0.14048002660274506,0.14048002660274506,0.1271335482597351,0.12716911733150482
406,3.12499992105586e-06,0.13938963413238525,0.13938963413238525,0.12835563719272614,0.12837611138820648
407,3.12499992105586e-06,0.13980866968631744,0.13980866968631744,0.12824030220508575,0.12824098765850067
408,3.12499992105586e-06,0.13970059156417847,0.13970059156417847,0.12822093069553375,0.12818196415901184
409,1.56249996052793e-06,0.14019347727298737,0.14019347727298737,0.12825234234333038,0.12821336090564728
410,1.56249996052793e-06,0.13999077677726746,0.13999077677726746,0.12812557816505432,0.1280866414308548
411,1.56249996052793e-06,0.14000730216503143,0.14000730216503143,0.12811680138111115,0.1281070113182068
412,1.56249996052793e-06,0.13975118100643158,0.13975118100643158,0.12699857354164124,0.12701848149299622
413,1.56249996052793e-06,0.1397174745798111,0.1397174745798111,0.12781158089637756,0.12778744101524353
414,1.56249996052793e-06,0.1394234001636505,0.1394234001636505,0.12690140306949615,0.12686283886432648
415,1.56249996052793e-06,0.1388653963804245,0.1388653963804245,0.12774896621704102,0.12771013379096985
416,1.56249996052793e-06,0.13952858746051788,0.13952858746051788,0.12811283767223358,0.12810158729553223
417,1.56249996052793e-06,0.13981153070926666,0.13981153070926666,0.12750603258609772,0.12750248610973358
418,1.56249996052793e-06,0.13967733085155487,0.13967733085155487,0.12758776545524597,0.1276085078716278
419,1.56249996052793e-06,0.1395009607076645,0.1395009607076645,0.12592115998268127,0.12588289380073547
420,1.56249996052793e-06,0.13968637585639954,0.13968637585639954,0.12752525508403778,0.12748649716377258
421,1.56249996052793e-06,0.1390993446111679,0.1390993446111679,0.1279388964176178,0.12790001928806305
422,1.56249996052793e-06,0.13980324566364288,0.13980324566364288,0.1269332468509674,0.1269383728504181
423,1.56249996052793e-06,0.1395750790834427,0.1395750790834427,0.12671159207820892,0.12667308747768402
424,1.56249996052793e-06,0.13989518582820892,0.13989518582820892,0.1269589066505432,0.1269778311252594
425,1.56249996052793e-06,0.1399386078119278,0.1399386078119278,0.12910546362400055,0.12906622886657715
426,1.56249996052793e-06,0.13938085734844208,0.13938085734844208,0.12957605719566345,0.1295793503522873
427,1.56249996052793e-06,0.13957223296165466,0.13957223296165466,0.12602654099464417,0.12598824501037598
428,1.56249996052793e-06,0.13942652940750122,0.13942652940750122,0.12714122235774994,0.1271025836467743
429,1.56249996052793e-06,0.1401074081659317,0.1401074081659317,0.12710624933242798,0.12706762552261353
430,1.56249996052793e-06,0.13974788784980774,0.13974788784980774,0.12734970450401306,0.12731100618839264
431,1.56249996052793e-06,0.13934198021888733,0.13934198021888733,0.12684907019138336,0.1268318146467209
432,1.56249996052793e-06,0.14031817018985748,0.14031817018985748,0.1255558431148529,0.12553977966308594
433,1.56249996052793e-06,0.13945351541042328,0.13945351541042328,0.1263395994901657,0.12630121409893036
